LONGITUDE,LAT,MEDIAN_AGE,ROOMS,BEDROOMS,POP,HOUSEHOLDS,MEDIAN_INCOME,AGENCY,MEDIAN_HOUSE_VALUE
-122.71,38.45,39.0,2739.0,573.0,1223.0,569.0,2.9663,YES,185400.0
-122.71,38.45,48.0,3118.0,561.0,1275.0,530.0,3.455,YES,222100.0
-122.7,38.45,26.0,2011.0,557.0,855.0,530.0,1.125,YES,233300.0
-122.71,38.45,52.0,2259.0,537.0,957.0,520.0,2.1827,YES,188800.0
-122.68,38.48,15.0,1575.0,262.0,716.0,259.0,5.3409,YES,244600.0
-122.67,38.47,16.0,3452.0,791.0,1567.0,731.0,2.4722,YES,194300.0
-122.68,38.46,17.0,3201.0,527.0,1244.0,495.0,4.7143,YES,202900.0
-122.67,38.47,19.0,1848.0,428.0,1130.0,433.0,3.0568,YES,190300.0
-122.68,38.46,15.0,1811.0,406.0,718.0,403.0,2.3929,YES,141300.0
-122.71,38.46,23.0,3220.0,603.0,1299.0,591.0,3.9261,YES,213300.0
-122.7,38.46,29.0,2891.0,459.0,1012.0,441.0,5.0415,YES,240200.0
-122.69,38.46,32.0,2970.0,504.0,1117.0,512.0,5.0,YES,275900.0
-122.7,38.45,39.0,2015.0,335.0,640.0,315.0,4.1734,YES,240500.0
-122.72,38.48,23.0,2296.0,356.0,902.0,334.0,6.0298,YES,289100.0
-122.68,38.46,19.0,4976.0,711.0,1926.0,625.0,7.3003,YES,381300.0
-122.71,38.5,15.0,5645.0,830.0,2324.0,769.0,6.6104,YES,330900.0
-122.66,38.48,16.0,2697.0,490.0,1462.0,515.0,4.2051,YES,190300.0
-122.66,38.48,16.0,2724.0,593.0,1124.0,586.0,2.825,YES,186200.0
-122.66,38.47,23.0,2246.0,437.0,1035.0,386.0,3.7617,YES,172600.0
-122.65,38.46,14.0,2096.0,420.0,926.0,397.0,4.0647,YES,187800.0
-122.66,38.48,21.0,2066.0,393.0,919.0,395.0,3.267,YES,176200.0
-122.66,38.47,20.0,2806.0,477.0,1369.0,460.0,4.75,YES,190500.0
-122.69,38.51,18.0,3364.0,501.0,1442.0,506.0,6.6854,YES,313000.0
-122.64,38.48,19.0,3244.0,449.0,1174.0,454.0,5.8369,YES,255700.0
-122.65,38.47,24.0,2268.0,330.0,847.0,296.0,3.858,YES,214400.0
-122.6,38.48,17.0,1528.0,264.0,606.0,251.0,6.6004,YES,341500.0
-122.62,38.54,24.0,2409.0,464.0,1006.0,403.0,4.5167,YES,265200.0
-122.63,38.5,19.0,2107.0,332.0,874.0,341.0,5.7819,YES,265600.0
-122.65,38.48,17.0,1090.0,164.0,473.0,163.0,5.5061,YES,231800.0
-122.75,38.54,6.0,6719.0,1016.0,2699.0,997.0,5.4886,YES,254200.0
-122.78,38.52,23.0,2511.0,549.0,1052.0,527.0,2.4922,YES,192000.0
-122.79,38.5,18.0,4839.0,918.0,2755.0,841.0,3.75,YES,248300.0
-122.76,38.52,6.0,2073.0,388.0,826.0,375.0,3.055,YES,224100.0
-122.75,38.5,16.0,4196.0,638.0,1713.0,615.0,5.449,YES,252100.0
-122.73,38.46,14.0,4042.0,1298.0,2323.0,1158.0,2.0651,YES,135400.0
-122.73,38.47,16.0,1834.0,391.0,994.0,390.0,3.7266,YES,156500.0
-122.74,38.47,16.0,1426.0,287.0,525.0,260.0,3.0714,YES,161700.0
-122.74,38.46,9.0,2268.0,594.0,1311.0,585.0,2.6607,YES,91500.0
-122.74,38.48,12.0,4174.0,670.0,1882.0,647.0,4.551,YES,178300.0
-122.75,38.48,4.0,6487.0,1112.0,2958.0,1131.0,4.5417,YES,197400.0
-122.81,38.46,28.0,3580.0,611.0,1634.0,567.0,4.745,YES,248600.0
-122.75,38.46,13.0,4323.0,1020.0,2566.0,728.0,3.0147,YES,142800.0
-122.75,38.46,16.0,2653.0,606.0,1693.0,586.0,2.6384,YES,146900.0
-122.76,38.46,14.0,4742.0,756.0,2149.0,732.0,4.5152,YES,199200.0
-122.76,38.46,14.0,4794.0,767.0,2252.0,768.0,4.2061,YES,213100.0
-122.73,38.46,14.0,2324.0,754.0,1026.0,677.0,1.722,YES,150000.0
-122.74,38.45,17.0,3064.0,588.0,1704.0,590.0,3.9329,YES,170900.0
-122.74,38.45,25.0,2696.0,496.0,1296.0,514.0,4.0798,YES,179200.0
-122.74,38.44,23.0,2819.0,612.0,1644.0,546.0,2.6576,YES,147900.0
-122.73,38.44,20.0,2919.0,508.0,1711.0,500.0,3.875,YES,140300.0
-122.72,38.44,48.0,707.0,166.0,458.0,172.0,3.1797,YES,140400.0
-122.73,38.44,35.0,1120.0,297.0,659.0,274.0,2.3824,YES,145000.0
-122.73,38.44,28.0,1073.0,241.0,652.0,238.0,2.4,YES,146200.0
-122.72,38.44,52.0,188.0,62.0,301.0,72.0,0.9437,YES,129200.0
-122.74,38.44,17.0,2287.0,497.0,1240.0,493.0,3.5845,YES,164300.0
-122.74,38.43,11.0,4670.0,1007.0,2430.0,962.0,3.0341,YES,142300.0
-122.73,38.43,15.0,3265.0,690.0,1629.0,629.0,3.7132,YES,167600.0
-122.76,38.45,8.0,5823.0,1104.0,2864.0,1041.0,3.6292,YES,183600.0
-122.82,38.44,23.0,1551.0,236.0,555.0,243.0,4.6792,YES,304700.0
-122.76,38.44,11.0,2895.0,524.0,1633.0,534.0,4.7283,YES,170200.0
-122.76,38.44,14.0,4376.0,797.0,1809.0,746.0,3.8244,YES,180000.0
-122.78,38.44,14.0,4143.0,656.0,1569.0,629.0,3.9766,YES,345300.0
-122.79,38.42,9.0,4967.0,885.0,2581.0,915.0,5.038,YES,185600.0
-122.74,38.42,42.0,2050.0,434.0,1073.0,416.0,2.375,YES,141000.0
-122.73,38.43,29.0,2677.0,691.0,1880.0,664.0,2.1864,YES,143200.0
-122.72,38.43,31.0,2020.0,476.0,1408.0,437.0,2.5735,YES,131100.0
-122.72,38.42,26.0,1168.0,253.0,937.0,248.0,1.9458,YES,146000.0
-122.72,38.42,26.0,3604.0,734.0,2605.0,704.0,3.0969,YES,143800.0
-122.73,38.42,26.0,1446.0,296.0,884.0,295.0,4.3523,YES,150000.0
-122.72,38.42,30.0,2099.0,406.0,1156.0,401.0,2.8036,YES,152300.0
-122.73,38.4,30.0,3689.0,746.0,2250.0,697.0,2.975,YES,157300.0
-122.73,38.37,40.0,1389.0,309.0,841.0,288.0,3.1094,YES,183300.0
-122.75,38.43,36.0,1599.0,345.0,1086.0,314.0,2.6667,YES,149100.0
-122.78,38.41,43.0,1351.0,277.0,1011.0,297.0,2.5917,YES,144000.0
-122.77,38.39,35.0,2611.0,475.0,1293.0,463.0,2.75,YES,197500.0
-122.75,38.41,17.0,3150.0,588.0,1857.0,610.0,3.9688,YES,165000.0
-122.82,38.41,32.0,701.0,182.0,489.0,168.0,2.785,YES,169300.0
-122.84,38.42,29.0,2756.0,551.0,1381.0,531.0,2.9625,YES,237300.0
-122.86,38.42,38.0,1166.0,223.0,584.0,225.0,3.6667,YES,244400.0
-122.84,38.41,19.0,2191.0,391.0,1065.0,404.0,4.125,YES,204600.0
-122.83,38.4,37.0,2217.0,451.0,1019.0,428.0,3.1217,YES,178500.0
-122.84,38.4,15.0,3080.0,617.0,1446.0,599.0,3.6696,YES,194400.0
-122.78,38.37,21.0,795.0,163.0,414.0,162.0,3.7991,YES,175000.0
-122.82,38.4,40.0,2406.0,423.0,1054.0,426.0,3.8846,YES,215900.0
-122.8,38.37,26.0,1634.0,315.0,909.0,317.0,4.1731,YES,257200.0
-122.8,38.39,26.0,2273.0,474.0,1124.0,420.0,2.9453,YES,166700.0
-122.84,38.39,16.0,1688.0,292.0,793.0,280.0,4.4357,YES,216900.0
-122.83,38.39,19.0,1765.0,394.0,868.0,388.0,2.462,YES,260300.0
-122.82,38.39,22.0,1288.0,243.0,593.0,220.0,3.625,YES,233700.0
-122.82,38.39,32.0,1437.0,257.0,752.0,245.0,4.7422,YES,240900.0
-122.82,38.38,27.0,2565.0,479.0,1227.0,467.0,4.5132,YES,259900.0
-122.76,38.35,30.0,2260.0,374.0,958.0,359.0,5.0323,YES,222400.0
-122.87,38.39,34.0,1138.0,205.0,541.0,180.0,4.5147,YES,271400.0
-122.77,38.33,32.0,2054.0,324.0,843.0,306.0,4.5875,YES,290700.0
-122.82,38.33,25.0,3067.0,569.0,1602.0,550.0,3.9917,YES,244100.0
-122.88,38.34,20.0,3404.0,628.0,1641.0,585.0,5.0574,YES,276200.0
-122.81,38.36,18.0,2399.0,389.0,1131.0,391.0,5.2769,YES,293900.0
-122.85,38.37,16.0,1762.0,293.0,810.0,297.0,4.4437,YES,305000.0
-122.89,38.38,16.0,2017.0,369.0,931.0,336.0,5.7664,YES,267500.0
-122.86,38.44,31.0,1534.0,292.0,716.0,288.0,3.4471,YES,209500.0
-122.89,38.42,28.0,2388.0,437.0,1015.0,381.0,5.1512,YES,268300.0
-122.87,38.43,36.0,1987.0,387.0,1065.0,347.0,4.0446,YES,172200.0
-122.91,38.43,19.0,1968.0,350.0,852.0,308.0,4.6705,YES,269800.0
-122.89,38.4,22.0,2900.0,538.0,1445.0,515.0,4.511,YES,296800.0
-123.04,38.49,30.0,3977.0,930.0,1387.0,582.0,2.6161,YES,132500.0
-123.02,38.46,52.0,2154.0,499.0,524.0,259.0,2.0556,YES,120000.0
-122.98,38.44,29.0,4450.0,939.0,1328.0,590.0,3.1,YES,162100.0
-123.01,38.48,37.0,1179.0,282.0,354.0,176.0,1.3712,YES,118300.0
-123.02,38.54,35.0,2157.0,487.0,768.0,322.0,3.2315,YES,136900.0
-123.0,38.51,33.0,1565.0,390.0,759.0,311.0,2.6726,YES,153100.0
-122.97,38.5,44.0,3234.0,746.0,1112.0,470.0,1.9265,YES,132700.0
-122.97,38.53,48.0,3939.0,860.0,1257.0,571.0,2.1165,YES,98700.0
-122.94,38.53,49.0,1141.0,239.0,505.0,184.0,3.7143,YES,148800.0
-122.94,38.5,46.0,2280.0,492.0,807.0,366.0,2.6316,YES,117000.0
-122.91,38.49,37.0,2469.0,519.0,1137.0,474.0,3.6343,YES,146500.0
-122.87,38.48,27.0,3894.0,776.0,1832.0,715.0,3.5085,YES,187800.0
-122.88,38.46,25.0,1563.0,314.0,737.0,305.0,2.5687,YES,249200.0
-122.85,38.46,22.0,3328.0,550.0,1309.0,512.0,4.7105,YES,266200.0
-122.94,38.49,37.0,3169.0,719.0,777.0,344.0,2.7072,YES,117100.0
-122.72,38.58,4.0,7042.0,1100.0,2936.0,1043.0,5.0555,YES,240800.0
-122.82,38.55,8.0,6190.0,1088.0,2967.0,1000.0,3.8616,YES,195100.0
-122.85,38.52,13.0,4808.0,848.0,2568.0,762.0,3.6583,YES,183200.0
-122.78,38.53,9.0,3659.0,652.0,1889.0,632.0,4.2716,YES,250800.0
-122.81,38.54,12.0,2289.0,611.0,919.0,540.0,1.1553,YES,139300.0
-122.82,38.53,27.0,1823.0,360.0,907.0,317.0,3.276,YES,172900.0
-122.79,38.54,5.0,3986.0,737.0,1887.0,687.0,3.7768,YES,213800.0
-122.87,38.61,23.0,2676.0,521.0,1456.0,500.0,3.7361,YES,173700.0
-122.87,38.62,52.0,1514.0,348.0,767.0,354.0,2.1903,YES,160000.0
-122.86,38.61,52.0,1753.0,380.0,982.0,380.0,3.4013,YES,183300.0
-122.86,38.62,35.0,2597.0,522.0,1231.0,499.0,2.7432,YES,174000.0
-122.87,38.62,18.0,2721.0,557.0,1667.0,539.0,3.1875,YES,176100.0
-122.82,38.64,29.0,2176.0,385.0,1117.0,374.0,3.8681,YES,188600.0
-122.83,38.58,17.0,5199.0,1023.0,2036.0,890.0,3.2452,YES,168800.0
-122.82,38.61,41.0,2720.0,501.0,987.0,364.0,4.0294,YES,201700.0
-122.85,38.62,16.0,4418.0,704.0,1908.0,697.0,4.5913,YES,244600.0
-123.01,38.67,33.0,914.0,147.0,394.0,132.0,4.6875,YES,246200.0
-122.94,38.57,33.0,1530.0,266.0,728.0,250.0,5.1005,YES,266700.0
-122.94,38.64,26.0,4050.0,712.0,2072.0,636.0,4.0781,YES,287800.0
-122.95,38.73,37.0,1548.0,328.0,863.0,287.0,2.9792,YES,151300.0
-122.87,38.68,32.0,4073.0,718.0,2053.0,629.0,3.7352,YES,228000.0
-122.85,38.77,18.0,2856.0,513.0,1027.0,405.0,4.6953,YES,241700.0
-122.7,38.66,43.0,1384.0,284.0,582.0,224.0,3.9063,YES,210000.0
-123.03,38.79,16.0,4047.0,769.0,1998.0,673.0,3.375,YES,171900.0
-123.02,38.81,35.0,956.0,213.0,488.0,215.0,3.025,YES,140600.0
-123.02,38.81,45.0,1717.0,389.0,916.0,367.0,3.2425,YES,138800.0
-123.01,38.8,21.0,360.0,96.0,131.0,74.0,3.5156,YES,133300.0
-123.01,38.79,32.0,2697.0,529.0,1417.0,535.0,3.2546,YES,134100.0
-123.1,38.79,20.0,3109.0,712.0,1643.0,638.0,2.8344,YES,164400.0
-123.49,38.7,9.0,5409.0,1019.0,594.0,327.0,3.3125,YES,295400.0
-123.24,38.7,38.0,1460.0,311.0,569.0,176.0,2.7171,YES,131300.0
-123.25,38.54,27.0,3658.0,764.0,1278.0,518.0,3.3536,YES,157500.0
-123.08,38.38,28.0,3297.0,676.0,923.0,373.0,3.9167,YES,232600.0
-122.96,38.42,50.0,2530.0,524.0,940.0,361.0,2.9375,YES,122900.0
-123.07,38.46,31.0,855.0,217.0,280.0,139.0,2.3611,YES,112500.0
-122.93,38.38,18.0,2562.0,500.0,1128.0,414.0,3.9336,YES,262500.0
-123.02,38.36,16.0,1496.0,298.0,778.0,284.0,3.8589,YES,268800.0
-123.0,38.33,8.0,3223.0,637.0,851.0,418.0,5.6445,YES,364800.0
-120.84,37.92,27.0,471.0,84.0,195.0,72.0,3.3333,YES,208300.0
-120.79,37.82,17.0,4227.0,729.0,1809.0,679.0,3.2667,YES,269500.0
-120.9,37.81,27.0,4213.0,750.0,2142.0,746.0,3.7031,YES,173300.0
-120.9,37.76,20.0,570.0,112.0,304.0,108.0,2.2024,YES,156300.0
-120.86,37.73,27.0,508.0,93.0,263.0,81.0,3.1136,YES,183300.0
-120.79,37.76,14.0,3531.0,508.0,1505.0,497.0,5.5228,YES,275300.0
-120.76,37.73,16.0,1343.0,241.0,732.0,195.0,3.5833,YES,187500.0
-120.69,37.77,46.0,431.0,86.0,239.0,80.0,3.3182,YES,282100.0
-120.87,37.77,9.0,4838.0,920.0,2460.0,923.0,3.5959,YES,142700.0
-120.85,37.77,52.0,436.0,81.0,197.0,68.0,1.8625,YES,85400.0
-120.86,37.77,45.0,621.0,129.0,257.0,124.0,1.7188,YES,109400.0
-120.86,37.77,38.0,1545.0,279.0,662.0,266.0,3.825,YES,96400.0
-120.86,37.77,28.0,1208.0,232.0,535.0,232.0,2.3523,YES,94700.0
-120.87,37.76,16.0,1174.0,249.0,601.0,242.0,1.7143,YES,113300.0
-120.85,37.77,20.0,651.0,157.0,421.0,151.0,2.0833,YES,77300.0
-120.85,37.77,37.0,1738.0,403.0,936.0,366.0,2.4717,YES,77100.0
-120.86,37.76,32.0,964.0,198.0,623.0,201.0,3.0917,YES,88900.0
-120.87,37.76,16.0,2022.0,413.0,1126.0,408.0,2.5655,YES,116400.0
-120.85,37.75,26.0,28.0,4.0,9.0,5.0,1.625,YES,85000.0
-120.85,37.78,15.0,3553.0,659.0,1684.0,611.0,3.3169,YES,131200.0
-120.85,37.77,35.0,404.0,96.0,261.0,100.0,2.4583,YES,75000.0
-120.85,37.78,30.0,1120.0,248.0,609.0,237.0,2.2386,YES,87200.0
-120.83,37.77,20.0,1717.0,403.0,1062.0,401.0,1.6759,YES,116700.0
-120.85,37.77,10.0,423.0,110.0,295.0,94.0,1.3583,YES,85200.0
-120.83,37.76,21.0,435.0,96.0,219.0,83.0,2.9125,YES,112500.0
-120.83,37.79,16.0,893.0,164.0,548.0,155.0,3.6875,YES,121900.0
-120.93,37.74,37.0,1956.0,402.0,1265.0,397.0,2.3023,YES,91900.0
-120.94,37.74,35.0,1166.0,268.0,515.0,266.0,2.3469,YES,90200.0
-120.95,37.74,18.0,3453.0,666.0,1958.0,601.0,3.0043,YES,156500.0
-120.95,37.73,12.0,3609.0,712.0,2650.0,742.0,2.8565,YES,92700.0
-120.93,37.72,18.0,391.0,71.0,247.0,71.0,4.3864,YES,179500.0
-120.98,37.71,22.0,434.0,89.0,195.0,86.0,2.4211,YES,268800.0
-120.99,37.7,14.0,9849.0,1887.0,4356.0,1780.0,3.5877,YES,160900.0
-120.97,37.69,14.0,5514.0,909.0,2819.0,970.0,3.8598,YES,174400.0
-120.91,37.74,19.0,1690.0,327.0,855.0,296.0,3.25,YES,176700.0
-120.91,37.73,31.0,840.0,154.0,429.0,150.0,2.4063,YES,170200.0
-120.92,37.7,24.0,527.0,112.0,270.0,112.0,1.6172,YES,156300.0
-120.94,37.7,25.0,1005.0,159.0,390.0,139.0,4.4,YES,174100.0
-120.97,37.73,19.0,3725.0,543.0,1412.0,463.0,5.7476,YES,248600.0
-121.01,37.74,14.0,2368.0,297.0,796.0,301.0,8.7783,YES,435000.0
-121.01,37.72,23.0,1373.0,264.0,677.0,245.0,2.5486,YES,161100.0
-121.06,37.73,5.0,2256.0,420.0,1246.0,397.0,4.9236,YES,155900.0
-121.07,37.71,39.0,223.0,37.0,92.0,37.0,3.375,YES,212500.0
-121.08,37.69,19.0,6473.0,1212.0,3559.0,1123.0,3.2246,YES,129300.0
-121.14,37.7,29.0,1343.0,223.0,751.0,225.0,3.2391,YES,187500.0
-121.09,37.67,30.0,1653.0,285.0,800.0,291.0,3.3482,YES,220000.0
-121.09,37.61,42.0,1787.0,296.0,921.0,287.0,3.8864,YES,171400.0
-121.18,37.64,43.0,1244.0,209.0,611.0,197.0,2.875,YES,187500.0
-121.06,37.7,7.0,9374.0,1847.0,4827.0,1722.0,3.462,YES,151900.0
-121.04,37.7,52.0,349.0,59.0,121.0,40.0,3.3036,YES,197500.0
-121.04,37.69,5.0,9601.0,1639.0,4449.0,1575.0,4.5332,YES,195500.0
-121.02,37.71,25.0,207.0,41.0,87.0,43.0,3.6023,YES,131300.0
-121.03,37.69,6.0,2607.0,557.0,1266.0,475.0,3.4632,YES,137700.0
-121.02,37.7,16.0,3476.0,650.0,2126.0,665.0,3.3438,YES,125400.0
-121.0,37.71,52.0,102.0,23.0,35.0,33.0,2.25,YES,175000.0
-121.01,37.7,12.0,9148.0,1906.0,4656.0,1853.0,3.2447,YES,142200.0
-121.06,37.67,31.0,906.0,146.0,383.0,129.0,3.4167,YES,196900.0
-121.06,37.66,6.0,3655.0,598.0,1993.0,596.0,4.6053,YES,150100.0
-121.05,37.65,5.0,3096.0,545.0,1760.0,519.0,4.5701,YES,146400.0
-121.04,37.66,11.0,1658.0,301.0,913.0,298.0,4.1705,YES,162800.0
-121.04,37.65,8.0,1959.0,379.0,995.0,365.0,3.3567,YES,129100.0
-121.03,37.65,37.0,375.0,58.0,120.0,37.0,3.9844,YES,150000.0
-121.04,37.67,16.0,19.0,19.0,166.0,9.0,0.536,YES,162500.0
-121.0,37.69,18.0,3469.0,661.0,1452.0,628.0,3.4079,YES,147500.0
-121.01,37.69,20.0,3275.0,760.0,1538.0,705.0,2.48,YES,135600.0
-121.01,37.68,33.0,828.0,123.0,373.0,133.0,5.5,YES,146200.0
-121.0,37.68,15.0,1232.0,180.0,408.0,196.0,6.9682,YES,182400.0
-121.0,37.68,29.0,2911.0,445.0,1170.0,460.0,4.9904,YES,158100.0
-121.01,37.68,33.0,3230.0,587.0,1579.0,560.0,3.5775,YES,109700.0
-121.0,37.67,26.0,90.0,18.0,47.0,18.0,1.125,YES,87500.0
-121.04,37.68,18.0,5129.0,1171.0,3622.0,1128.0,2.0272,YES,92700.0
-121.04,37.68,28.0,1909.0,398.0,1140.0,380.0,2.3783,YES,81400.0
-121.02,37.69,19.0,3814.0,790.0,2219.0,804.0,3.5208,YES,145000.0
-121.03,37.69,5.0,4034.0,771.0,1967.0,742.0,3.8065,YES,146000.0
-121.04,37.69,9.0,6333.0,1355.0,3265.0,1265.0,3.0217,YES,160900.0
-121.02,37.68,25.0,3262.0,588.0,1834.0,578.0,3.996,YES,114500.0
-121.03,37.68,20.0,3204.0,625.0,2016.0,605.0,2.6567,YES,110400.0
-121.03,37.68,27.0,1956.0,327.0,1004.0,307.0,3.7857,YES,110500.0
-121.02,37.68,28.0,2875.0,560.0,1608.0,558.0,3.5489,YES,106400.0
-120.94,37.68,4.0,13315.0,2424.0,6420.0,2289.0,4.2471,YES,162100.0
-120.95,37.67,15.0,3062.0,584.0,1624.0,538.0,4.3864,YES,137600.0
-120.96,37.66,16.0,4961.0,902.0,2654.0,804.0,4.2823,YES,138300.0
-120.95,37.66,16.0,4478.0,647.0,1990.0,672.0,5.1473,YES,188400.0
-120.95,37.65,37.0,136.0,20.0,72.0,22.0,2.2279,YES,225000.0
-120.93,37.67,6.0,3491.0,657.0,2075.0,644.0,3.3844,YES,138500.0
-120.93,37.66,10.0,7566.0,1348.0,3227.0,1199.0,4.744,YES,148100.0
-120.94,37.66,17.0,1147.0,140.0,327.0,136.0,6.8654,YES,290500.0
-120.98,37.69,18.0,3176.0,468.0,1296.0,471.0,5.5684,YES,185100.0
-120.99,37.69,25.0,2773.0,384.0,1060.0,381.0,6.4788,YES,199400.0
-120.99,37.68,30.0,1975.0,375.0,732.0,326.0,2.6932,YES,94900.0
-120.98,37.68,24.0,705.0,114.0,347.0,141.0,3.1912,YES,149600.0
-120.97,37.69,16.0,2793.0,476.0,1279.0,477.0,3.4667,YES,160900.0
-120.97,37.69,15.0,4065.0,841.0,1986.0,680.0,3.072,YES,114300.0
-120.97,37.68,16.0,2349.0,446.0,1302.0,392.0,3.1625,YES,130300.0
-120.97,37.68,9.0,1114.0,172.0,529.0,174.0,4.7159,YES,163700.0
-120.98,37.68,27.0,4006.0,762.0,1806.0,718.0,3.1848,YES,112800.0
-120.99,37.68,28.0,3269.0,647.0,1595.0,617.0,2.2336,YES,112700.0
-120.99,37.67,16.0,568.0,124.0,307.0,116.0,2.1518,YES,107400.0
-120.98,37.67,13.0,1221.0,260.0,682.0,275.0,3.65,YES,155500.0
-120.97,37.68,16.0,2493.0,535.0,1370.0,504.0,3.3368,YES,121200.0
-120.98,37.68,18.0,4197.0,1006.0,2203.0,874.0,2.166,YES,118600.0
-120.97,37.67,16.0,1499.0,250.0,1292.0,271.0,4.3851,YES,117300.0
-120.96,37.67,17.0,2434.0,511.0,1558.0,546.0,2.9219,YES,114300.0
-120.96,37.67,18.0,1442.0,229.0,538.0,220.0,4.2969,YES,163200.0
-120.97,37.67,31.0,1648.0,293.0,792.0,294.0,2.4,YES,121500.0
-120.97,37.66,19.0,1974.0,393.0,799.0,377.0,3.1286,YES,137500.0
-120.96,37.66,15.0,2485.0,434.0,1296.0,434.0,3.8542,YES,145200.0
-120.97,37.66,24.0,2930.0,588.0,1448.0,570.0,3.5395,YES,127900.0
-120.97,37.66,21.0,2760.0,632.0,1260.0,576.0,2.0227,YES,179800.0
-120.98,37.66,33.0,1959.0,342.0,984.0,356.0,4.5208,YES,114200.0
-120.98,37.66,40.0,3012.0,616.0,1423.0,595.0,2.6346,YES,100600.0
-120.98,37.65,36.0,826.0,167.0,432.0,150.0,2.5,YES,103100.0
-120.98,37.67,33.0,1433.0,298.0,824.0,302.0,2.7621,YES,109100.0
-120.99,37.67,28.0,1768.0,423.0,1066.0,392.0,1.8315,YES,90500.0
-120.99,37.66,30.0,1718.0,395.0,914.0,400.0,1.933,YES,107000.0
-120.99,37.66,39.0,1748.0,329.0,831.0,302.0,2.5938,YES,135600.0
-120.99,37.66,46.0,1750.0,347.0,754.0,356.0,2.9137,YES,106000.0
-120.99,37.65,44.0,2848.0,623.0,1408.0,576.0,2.1487,YES,86600.0
-121.0,37.65,52.0,3887.0,803.0,1768.0,779.0,2.5089,YES,119000.0
-121.0,37.67,27.0,2278.0,479.0,995.0,449.0,2.5148,YES,110200.0
-121.01,37.67,37.0,2483.0,459.0,1072.0,445.0,3.0721,YES,108100.0
-121.01,37.66,36.0,3679.0,613.0,1366.0,581.0,4.5,YES,151400.0
-121.0,37.66,43.0,2369.0,413.0,944.0,422.0,3.2632,YES,138100.0
-121.0,37.66,43.0,2039.0,331.0,875.0,342.0,3.9844,YES,152000.0
-121.01,37.65,47.0,1713.0,334.0,570.0,297.0,2.1969,YES,149400.0
-121.02,37.67,32.0,3951.0,797.0,1916.0,740.0,2.6722,YES,111500.0
-121.03,37.67,24.0,2162.0,459.0,1468.0,441.0,3.1857,YES,98300.0
-121.03,37.66,31.0,887.0,217.0,614.0,199.0,2.1528,YES,75500.0
-121.02,37.66,36.0,3495.0,641.0,1688.0,684.0,3.1568,YES,109900.0
-121.02,37.66,28.0,1437.0,400.0,806.0,338.0,1.6078,YES,125000.0
-121.02,37.65,20.0,2973.0,620.0,1996.0,570.0,3.0645,YES,106000.0
-121.03,37.64,22.0,2001.0,387.0,1520.0,387.0,3.148,YES,102300.0
-121.03,37.63,5.0,2881.0,584.0,1490.0,570.0,3.0398,YES,120000.0
-121.05,37.64,33.0,1438.0,237.0,569.0,208.0,3.3516,YES,150000.0
-121.05,37.62,37.0,1043.0,196.0,555.0,197.0,3.4125,YES,125000.0
-121.02,37.64,42.0,1437.0,307.0,1035.0,284.0,2.1036,YES,88300.0
-121.02,37.63,35.0,1591.0,364.0,1290.0,352.0,1.564,YES,81800.0
-121.02,37.62,30.0,1721.0,399.0,1878.0,382.0,2.5363,YES,83900.0
-121.02,37.61,33.0,1469.0,370.0,1318.0,349.0,1.7104,YES,59000.0
-121.03,37.62,43.0,1241.0,240.0,612.0,266.0,2.8194,YES,81300.0
-121.03,37.62,46.0,2331.0,508.0,1210.0,484.0,2.5313,YES,77700.0
-121.02,37.62,14.0,5737.0,1286.0,4722.0,1210.0,1.6731,YES,95800.0
-121.01,37.64,52.0,201.0,35.0,74.0,22.0,1.3036,YES,75000.0
-121.01,37.64,36.0,1981.0,507.0,1998.0,468.0,1.9013,YES,69900.0
-121.01,37.64,33.0,693.0,207.0,598.0,192.0,1.0217,YES,81300.0
-121.0,37.64,43.0,311.0,95.0,293.0,94.0,1.2902,YES,67500.0
-120.99,37.64,41.0,1580.0,385.0,881.0,361.0,2.7538,YES,99600.0
-120.99,37.64,50.0,683.0,189.0,459.0,195.0,1.8162,YES,70000.0
-121.0,37.65,17.0,484.0,202.0,198.0,204.0,0.6825,YES,187500.0
-121.01,37.65,52.0,178.0,53.0,152.0,62.0,0.4999,YES,82500.0
-121.0,37.64,19.0,121.0,41.0,658.0,41.0,0.9573,YES,162500.0
-121.0,37.64,52.0,530.0,177.0,325.0,158.0,1.1875,YES,90600.0
-120.97,37.65,16.0,3960.0,716.0,1776.0,724.0,3.9886,YES,137500.0
-120.96,37.64,41.0,1467.0,328.0,673.0,310.0,2.7917,YES,90700.0
-120.97,37.64,42.0,2359.0,504.0,1131.0,480.0,2.0833,YES,95500.0
-120.98,37.65,40.0,422.0,63.0,158.0,63.0,7.3841,YES,172200.0
-120.98,37.64,45.0,1913.0,335.0,839.0,333.0,3.1397,YES,110700.0
-120.98,37.64,40.0,1791.0,359.0,679.0,322.0,2.1458,YES,130300.0
-120.9,37.66,19.0,3377.0,669.0,2426.0,663.0,2.9783,YES,82500.0
-120.91,37.66,36.0,1320.0,255.0,720.0,232.0,2.6523,YES,76300.0
-120.9,37.64,26.0,1762.0,418.0,855.0,308.0,1.6767,YES,81300.0
-120.94,37.65,13.0,5075.0,978.0,3033.0,838.0,3.0577,YES,119000.0
-120.93,37.65,1.0,2254.0,328.0,402.0,112.0,4.25,YES,189200.0
-120.92,37.65,23.0,505.0,124.0,163.0,129.0,1.3696,YES,275000.0
